"","Slice","Count","l2","Time","day","cID","nl2","Cell","conc","drug"
"2497","WellR03-C02H2B_day3",284,8.14974711950468,-16.1116,-1,31,-0.289044733073579,"SC10",8,"plx"
"2498","WellR03-C02H2B_day4",347,8.43879185257826,0,0,31,0,"SC10",8,"plx"
"2499","WellR03-C02H2B_day5",324,8.33985000288462,29.8228,1,31,-0.0989418496936363,"SC10",8,"plx"
"2500","WellR03-C02H2B_day6",402,8.65105169117893,48.6431,2,31,0.212259838600668,"SC10",8,"plx"
"2501","WellR03-C02H2B_day7",517,9.01402047031493,78.8578,3,31,0.575228617736673,"SC10",8,"plx"
"2502","WellR03-C02H2B_day8",580,9.17990909001493,98.4842,4,31,0.741117237436674,"SC10",8,"plx"
"2503","WellR03-C02H2B_day9",586,9.19475685442225,129.3848,5,31,0.755965001843988,"SC10",8,"plx"
"2504","WellR03-C02H2B_day0",8,3,-138.3394,-4,32,-3.95419631038687,"SC10",8,"plx"
"2505","WellR03-C02H2B_day1",17,4.08746284125034,-94.2383,-3,32,-2.86673346913654,"SC10",8,"plx"
"2506","WellR03-C02H2B_day2",19,4.24792751344359,-69.3866,-2,32,-2.70626879694329,"SC10",8,"plx"
"2507","WellR03-C02H2B_day3",93,6.53915881110803,-16.1116,-1,32,-0.415037499278844,"SC10",8,"plx"
"2508","WellR03-C02H2B_day4",124,6.95419631038687,0,0,32,0,"SC10",8,"plx"
"2509","WellR03-C02H2B_day5",99,6.62935662007961,29.8228,1,32,-0.324839690307265,"SC10",8,"plx"
"2510","WellR03-C02H2B_day6",250,7.96578428466209,48.6431,2,32,1.01158797427521,"SC10",8,"plx"
"2511","WellR03-C02H2B_day7",355,8.47167521439204,78.8578,3,32,1.51747890400517,"SC10",8,"plx"
"2512","WellR03-C02H2B_day8",405,8.66177809777199,98.4842,4,32,1.70758178738511,"SC10",8,"plx"
"2513","WellR03-C02H2B_day9",479,8.90388184573618,129.3848,5,32,1.9496855353493,"SC10",8,"plx"
"2514","WellR03-C02H2B_day0",6,2.58496250072116,-138.3394,-4,33,-4.56478461878353,"SC10",8,"plx"
"2515","WellR03-C02H2B_day1",27,4.75488750216347,-94.2383,-3,33,-2.39485961734121,"SC10",8,"plx"
"2516","WellR03-C02H2B_day2",51,5.6724253419715,-69.3866,-2,33,-1.47732177753319,"SC10",8,"plx"
"2517","WellR03-C02H2B_day3",138,7.10852445677817,-16.1116,-1,33,-0.0412226627265131,"SC10",8,"plx"
"2518","WellR03-C02H2B_day4",142,7.14974711950468,0,0,33,0,"SC10",8,"plx"
"2519","WellR03-C02H2B_day5",137,7.09803208296053,29.8228,1,33,-0.0517150365441559,"SC10",8,"plx"
"2520","WellR03-C02H2B_day6",161,7.33091687811462,48.6431,2,33,0.181169758609935,"SC10",8,"plx"
"2521","WellR03-C02H2B_day7",197,7.62205181945638,78.8578,3,33,0.472304699951694,"SC10",8,"plx"
"2522","WellR03-C02H2B_day8",139,7.11894107272351,98.4842,4,33,-0.0308060467811746,"SC10",8,"plx"
"2523","WellR03-C02H2B_day9",154,7.2667865406949,129.3848,5,33,0.117039421190219,"SC10",8,"plx"
"2524","WellR03-C02H2B_day0",8,3,-138.3394,-4,34,-5.07146236255662,"SC10",8,"plx"
"2525","WellR03-C02H2B_day1",26,4.70043971814109,-94.2383,-3,34,-3.37102264441553,"SC10",8,"plx"
"2526","WellR03-C02H2B_day2",51,5.6724253419715,-69.3866,-2,34,-2.39903702058513,"SC10",8,"plx"
"2527","WellR03-C02H2B_day3",231,7.85174904141606,-16.1116,-1,34,-0.219713321140566,"SC10",8,"plx"
"2528","WellR03-C02H2B_day4",269,8.07146236255662,0,0,34,0,"SC10",8,"plx"
"2529","WellR03-C02H2B_day5",249,7.96000193206808,29.8228,1,34,-0.111460430488543,"SC10",8,"plx"
"2530","WellR03-C02H2B_day6",310,8.27612440527424,48.6431,2,34,0.204662042717615,"SC10",8,"plx"
"2531","WellR03-C02H2B_day7",422,8.72109918870719,78.8578,3,34,0.649636826150562,"SC10",8,"plx"
"2532","WellR03-C02H2B_day8",403,8.65463602852797,98.4842,4,34,0.583173665971344,"SC10",8,"plx"
"2533","WellR03-C02H2B_day9",398,8.63662462054365,129.3848,5,34,0.565162257987026,"SC10",8,"plx"
"2534","WellR03-C02H2B_day0",4,2,-138.3394,-4,35,-4.53915881110803,"SC10",8,"plx"
"2535","WellR03-C02H2B_day1",16,4,-94.2383,-3,35,-2.53915881110803,"SC10",8,"plx"
"2536","WellR03-C02H2B_day2",29,4.85798099512757,-69.3866,-2,35,-1.68117781598046,"SC10",8,"plx"
"2537","WellR03-C02H2B_day3",89,6.4757334309664,-16.1116,-1,35,-0.0634253801416333,"SC10",8,"plx"
"2538","WellR03-C02H2B_day4",93,6.53915881110803,0,0,35,0,"SC10",8,"plx"
"2539","WellR03-C02H2B_day5",82,6.35755200461808,29.8228,1,35,-0.181606806489947,"SC10",8,"plx"
"2540","WellR03-C02H2B_day6",109,6.76818432477693,48.6431,2,35,0.229025513668895,"SC10",8,"plx"
"2541","WellR03-C02H2B_day7",133,7.05528243550119,78.8578,3,35,0.516123624393159,"SC10",8,"plx"
"2542","WellR03-C02H2B_day8",141,7.13955135239879,98.4842,4,35,0.600392541290763,"SC10",8,"plx"
"2543","WellR03-C02H2B_day9",154,7.2667865406949,129.3848,5,35,0.72762772958687,"SC10",8,"plx"
"2544","WellR03-C02H2B_day0",9,3.16992500144231,-138.3394,-4,36,-5.34577483684173,"SC10",8,"plx"
"2545","WellR03-C02H2B_day1",34,5.08746284125034,-94.2383,-3,36,-3.4282369970337,"SC10",8,"plx"
"2546","WellR03-C02H2B_day2",63,5.97727992349992,-69.3866,-2,36,-2.53841991478413,"SC10",8,"plx"
"2547","WellR03-C02H2B_day3",275,8.10328780841202,-16.1116,-1,36,-0.412412029872021,"SC10",8,"plx"
"2548","WellR03-C02H2B_day4",366,8.51569983828404,0,0,36,0,"SC10",8,"plx"
"2549","WellR03-C02H2B_day5",331,8.37068740680722,29.8228,1,36,-0.145012431476825,"SC10",8,"plx"
"2550","WellR03-C02H2B_day6",436,8.76818432477693,48.6431,2,36,0.252484486492884,"SC10",8,"plx"
"2551","WellR03-C02H2B_day7",608,9.24792751344359,78.8578,3,36,0.732227675159542,"SC10",8,"plx"
"2552","WellR03-C02H2B_day8",638,9.31741261376487,98.4842,4,36,0.801712775480826,"SC10",8,"plx"
"2553","WellR03-C02H2B_day9",633,9.30606168942834,129.3848,5,36,0.790361851144299,"SC10",8,"plx"
"2554","WellR03-C02H2B_day0",4,2,-138.3394,-4,37,-4.4093909361377,"SC10",8,"plx"
"2555","WellR03-C02H2B_day1",13,3.70043971814109,-94.2383,-3,37,-2.70895121799661,"SC10",8,"plx"
"2556","WellR03-C02H2B_day2",30,4.90689059560852,-69.3866,-2,37,-1.50250034052918,"SC10",8,"plx"
"2557","WellR03-C02H2B_day3",103,6.68650052718322,-16.1116,-1,37,0.277109591045517,"SC10",8,"plx"
"2558","WellR03-C02H2B_day4",85,6.4093909361377,0,0,37,0,"SC10",8,"plx"
"2559","WellR03-C02H2B_day5",56,5.8073549220576,29.8228,1,37,-0.602036014080098,"SC10",8,"plx"
"2560","WellR03-C02H2B_day6",59,5.88264304936184,48.6431,2,37,-0.52674788677586,"SC10",8,"plx"
"2561","WellR03-C02H2B_day7",104,6.70043971814109,78.8578,3,37,0.29104878200339,"SC10",8,"plx"
"2562","WellR03-C02H2B_day8",120,6.90689059560852,98.4842,4,37,0.497499659470817,"SC10",8,"plx"
"2563","WellR03-C02H2B_day9",177,7.467605550083,129.3848,5,37,1.0582146139453,"SC10",8,"plx"
"2564","WellR03-C03H2B_day0",11,3.4594316186373,-138.3394,-4,38,-4.49476469174958,"SC10",8,"plx"
"2565","WellR03-C03H2B_day1",37,5.20945336562895,-94.2383,-3,38,-2.74474294475792,"SC10",8,"plx"
"2566","WellR03-C03H2B_day2",51,5.6724253419715,-69.3866,-2,38,-2.28177096841538,"SC10",8,"plx"
"2567","WellR03-C03H2B_day3",230,7.84549005094437,-16.1116,-1,38,-0.1087062594425,"SC10",8,"plx"
"2568","WellR03-C03H2B_day4",248,7.95419631038687,0,0,38,0,"SC10",8,"plx"
"2569","WellR03-C03H2B_day5",233,7.86418614465428,29.8228,1,38,-0.0900101657325942,"SC10",8,"plx"
"2570","WellR03-C03H2B_day6",303,8.24317398347295,48.6431,2,38,0.288977673086077,"SC10",8,"plx"
"2571","WellR03-C03H2B_day7",427,8.73809225962049,78.8578,3,38,0.783895949233615,"SC10",8,"plx"
"2572","WellR03-C03H2B_day8",473,8.88569637333939,98.4842,4,38,0.931500062952519,"SC10",8,"plx"
"2573","WellR03-C03H2B_day9",515,9.00842862207058,129.3848,5,38,1.05423231168371,"SC10",8,"plx"
"2574","WellR03-C03H2B_day0",6,2.58496250072116,-138.3394,-4,39,-5.24158598656976,"SC10",8,"plx"
"2575","WellR03-C03H2B_day1",17,4.08746284125034,-94.2383,-3,39,-3.73908564604058,"SC10",8,"plx"
"2576","WellR03-C03H2B_day2",45,5.49185309632967,-69.3866,-2,39,-2.33469539096124,"SC10",8,"plx"
"2577","WellR03-C03H2B_day3",205,7.67948009950545,-16.1116,-1,39,-0.147068387785469,"SC10",8,"plx"
"2578","WellR03-C03H2B_day4",227,7.82654848729092,0,0,39,0,"SC10",8,"plx"
"2579","WellR03-C03H2B_day5",202,7.65821148275179,29.8228,1,39,-0.16833700453912,"SC10",8,"plx"
"2580","WellR03-C03H2B_day6",294,8.19967234483636,48.6431,2,39,0.373123857545449,"SC10",8,"plx"
"2581","WellR03-C03H2B_day7",359,8.48784003382305,78.8578,3,39,0.661291546532136,"SC10",8,"plx"
"2582","WellR03-C03H2B_day8",357,8.4797802640291,98.4842,4,39,0.653231776738184,"SC10",8,"plx"
"2583","WellR03-C03H2B_day9",320,8.32192809488736,129.3848,5,39,0.495379607596447,"SC10",8,"plx"
"2584","WellR03-C03H2B_day0",13,3.70043971814109,-138.3394,-4,40,-5.16992500144231,"SC10",8,"plx"
"2585","WellR03-C03H2B_day1",41,5.35755200461808,-94.2383,-3,40,-3.51281271496532,"SC10",8,"plx"
"2586","WellR03-C03H2B_day2",77,6.2667865406949,-69.3866,-2,40,-2.6035781788885,"SC10",8,"plx"
"2587","WellR03-C03H2B_day3",389,8.60362634498619,-16.1116,-1,40,-0.266738374597212,"SC10",8,"plx"
"2588","WellR03-C03H2B_day4",468,8.8703647195834,0,0,40,0,"SC10",8,"plx"
"2589","WellR03-C03H2B_day5",446,8.8008998999203,29.8228,1,40,-0.0694648196631,"SC10",8,"plx"
"2590","WellR03-C03H2B_day6",568,9.14974711950468,48.6431,2,40,0.279382399921277,"SC10",8,"plx"
"2591","WellR03-C03H2B_day7",718,9.48784003382305,78.8578,3,40,0.617475314239647,"SC10",8,"plx"
"2592","WellR03-C03H2B_day8",729,9.50977500432694,98.4842,4,40,0.639410284743532,"SC10",8,"plx"
"2593","WellR03-C03H2B_day9",710,9.47167521439204,129.3848,5,40,0.60131049480864,"SC10",8,"plx"
"2594","WellR03-C03H2B_day0",8,3,-138.3394,-4,41,-5.79441586635011,"SC10",8,"plx"
"2595","WellR03-C03H2B_day1",35,5.12928301694497,-94.2383,-3,41,-3.66513284940514,"SC10",8,"plx"
"2596","WellR03-C03H2B_day2",79,6.3037807481771,-69.3866,-2,41,-2.490635118173,"SC10",8,"plx"
"2597","WellR03-C03H2B_day3",378,8.56224242422107,-16.1116,-1,41,-0.232173442129033,"SC10",8,"plx"
"2598","WellR03-C03H2B_day4",444,8.79441586635011,0,0,41,0,"SC10",8,"plx"
"2599","WellR03-C03H2B_day5",424,8.7279204545632,29.8228,1,41,-0.0664954117869065,"SC10",8,"plx"
"2600","WellR03-C03H2B_day6",562,9.13442632022093,48.6431,2,41,0.340010453870821,"SC10",8,"plx"
"2601","WellR03-C03H2B_day7",781,9.60917873814198,78.8578,3,41,0.814762871791874,"SC10",8,"plx"
"2602","WellR03-C03H2B_day8",770,9.58871463558226,98.4842,4,41,0.794298769232158,"SC10",8,"plx"
"2603","WellR03-C03H2B_day9",741,9.53332973230583,129.3848,5,41,0.738913865955729,"SC10",8,"plx"
"2604","WellR03-C03H2B_day0",7,2.8073549220576,-138.3394,-4,42,-4.39231742277876,"SC10",8,"plx"
"2605","WellR03-C03H2B_day1",20,4.32192809488736,-94.2383,-3,42,-2.877744249949,"SC10",8,"plx"
"2606","WellR03-C03H2B_day2",47,5.55458885167764,-69.3866,-2,42,-1.64508349315873,"SC10",8,"plx"
"2607","WellR03-C03H2B_day3",143,7.15987133677839,-16.1116,-1,42,-0.0398010080579754,"SC10",8,"plx"
"2608","WellR03-C03H2B_day4",147,7.19967234483636,0,0,42,0,"SC10",8,"plx"
"2609","WellR03-C03H2B_day5",126,6.97727992349992,29.8228,1,42,-0.222392421336448,"SC10",8,"plx"
"2610","WellR03-C03H2B_day6",156,7.28540221886225,48.6431,2,42,0.0857298740258843,"SC10",8,"plx"
"2611","WellR03-C03H2B_day7",225,7.81378119121704,78.8578,3,42,0.614108846380673,"SC10",8,"plx"
"2612","WellR03-C03H2B_day8",276,8.10852445677817,98.4842,4,42,0.908852111941804,"SC10",8,"plx"
"2613","WellR03-C03H2B_day9",317,8.30833903013941,129.3848,5,42,1.10866668530304,"SC10",8,"plx"
"2614","WellR03-C03H2B_day0",9,3.16992500144231,-138.3394,-4,43,-5.23946593469539,"SC10",8,"plx"
"2615","WellR03-C03H2B_day1",38,5.24792751344359,-94.2383,-3,43,-3.16146342269412,"SC10",8,"plx"
"2616","WellR03-C03H2B_day2",70,6.12928301694497,-69.3866,-2,43,-2.28010791919274,"SC10",8,"plx"
"2617","WellR03-C03H2B_day3",299,8.2240016741981,-16.1116,-1,43,-0.185389261939598,"SC10",8,"plx"
"2618","WellR03-C03H2B_day4",340,8.4093909361377,0,0,43,0,"SC10",8,"plx"
"2619","WellR03-C03H2B_day5",330,8.36632221424582,29.8228,1,43,-0.0430687218918866,"SC10",8,"plx"
"2620","WellR03-C03H2B_day6",448,8.8073549220576,48.6431,2,43,0.397963985919901,"SC10",8,"plx"
"2621","WellR03-C03H2B_day7",595,9.21674585819531,78.8578,3,43,0.807354922057604,"SC10",8,"plx"
"2622","WellR03-C03H2B_day8",625,9.28771237954945,98.4842,4,43,0.878321443411746,"SC10",8,"plx"
"2623","WellR03-C03H2B_day9",533,9.05799172275918,129.3848,5,43,0.648600786621474,"SC10",8,"plx"
"2624","WellR03-C03H2B_day0",25,4.64385618977472,-138.3394,-4,44,-4.60407132366886,"SC10",8,"plx"
"2625","WellR03-C03H2B_day1",72,6.16992500144231,-94.2383,-3,44,-3.07800251200127,"SC10",8,"plx"
"2626","WellR03-C03H2B_day2",143,7.15987133677839,-69.3866,-2,44,-2.0880561766652,"SC10",8,"plx"
"2627","WellR03-C03H2B_day3",545,9.09011241966429,-16.1116,-1,44,-0.157815093779297,"SC10",8,"plx"
"2628","WellR03-C03H2B_day4",608,9.24792751344359,0,0,44,0,"SC10",8,"plx"
"2629","WellR03-C03H2B_day5",624,9.28540221886225,29.8228,1,44,0.0374747054186635,"SC10",8,"plx"
"2630","WellR03-C03H2B_day6",764,9.57742882803575,48.6431,2,44,0.329501314592164,"SC10",8,"plx"
"2631","WellR03-C03H2B_day7",894,9.80413102118332,78.8578,3,44,0.556203507739733,"SC10",8,"plx"
"2632","WellR03-C03H2B_day8",880,9.78135971352466,98.4842,4,44,0.533432200081075,"SC10",8,"plx"
"2633","WellR03-C03H2B_day9",844,9.72109918870719,129.3848,5,44,0.4731716752636,"SC10",8,"plx"
"2634","WellR03-C04H2B_day0",14,3.8073549220576,-138.3394,-4,45,-5.2315640672347,"SC10",8,"plx"
"2635","WellR03-C04H2B_day1",59,5.88264304936184,-94.2383,-3,45,-3.15627593993046,"SC10",8,"plx"
"2636","WellR03-C04H2B_day2",116,6.85798099512757,-69.3866,-2,45,-2.18093799416473,"SC10",8,"plx"
"2637","WellR03-C04H2B_day3",471,8.87958324961278,-16.1116,-1,45,-0.159335739679518,"SC10",8,"plx"
"2638","WellR03-C04H2B_day4",526,9.0389189892923,0,0,45,0,"SC10",8,"plx"
"2639","WellR03-C04H2B_day5",493,8.94544383637791,29.8228,1,45,-0.0934751529143902,"SC10",8,"plx"
"2640","WellR03-C04H2B_day6",611,9.25502856981873,48.6431,2,45,0.216109580526428,"SC10",8,"plx"
"2641","WellR03-C04H2B_day7",751,9.55266909751427,78.8578,3,45,0.51375010822197,"SC10",8,"plx"
"2642","WellR03-C04H2B_day8",761,9.57175264350355,98.4842,4,45,0.532833654211244,"SC10",8,"plx"
"2643","WellR03-C04H2B_day9",800,9.64385618977473,129.3848,5,45,0.604937200482423,"SC10",8,"plx"
"2644","WellR03-C04H2B_day0",9,3.16992500144231,-138.3394,-4,46,-4.97982211806237,"SC10",8,"plx"
"2645","WellR03-C04H2B_day1",29,4.85798099512757,-94.2383,-3,46,-3.29176612437711,"SC10",8,"plx"
"2646","WellR03-C04H2B_day2",53,5.7279204545632,-69.3866,-2,46,-2.42182666494148,"SC10",8,"plx"
"2647","WellR03-C04H2B_day3",214,7.74146698640115,-16.1116,-1,46,-0.408280133103534,"SC10",8,"plx"
"2648","WellR03-C04H2B_day4",284,8.14974711950468,0,0,46,0,"SC10",8,"plx"
"2649","WellR03-C04H2B_day5",295,8.2045711442492,29.8228,1,46,0.0548240247445229,"SC10",8,"plx"
"2650","WellR03-C04H2B_day6",388,8.59991284218713,48.6431,2,46,0.450165722682446,"SC10",8,"plx"
"2651","WellR03-C04H2B_day7",470,8.876516946565,78.8578,3,46,0.726769827060318,"SC10",8,"plx"
"2652","WellR03-C04H2B_day8",465,8.86108690599539,98.4842,4,46,0.711339786490713,"SC10",8,"plx"
"2653","WellR03-C04H2B_day9",477,8.89784545600551,129.3848,5,46,0.74809833650083,"SC10",8,"plx"
"2654","WellR03-C04H2B_day0",8,3,-138.3394,-4,47,-5.50382573799575,"SC10",8,"plx"
"2655","WellR03-C04H2B_day1",32,5,-94.2383,-3,47,-3.50382573799575,"SC10",8,"plx"
"2656","WellR03-C04H2B_day2",64,6,-69.3866,-2,47,-2.50382573799575,"SC10",8,"plx"
"2657","WellR03-C04H2B_day3",320,8.32192809488736,-16.1116,-1,47,-0.181897643108389,"SC10",8,"plx"
"2658","WellR03-C04H2B_day4",363,8.50382573799575,0,0,47,0,"SC10",8,"plx"
"2659","WellR03-C04H2B_day5",278,8.11894107272351,29.8228,1,47,-0.384884665272244,"SC10",8,"plx"
"2660","WellR03-C04H2B_day6",366,8.51569983828404,48.6431,2,47,0.0118741002882921,"SC10",8,"plx"
"2661","WellR03-C04H2B_day7",481,8.90989308377004,78.8578,3,47,0.406067345774291,"SC10",8,"plx"
"2662","WellR03-C04H2B_day8",465,8.86108690599539,98.4842,4,47,0.357261167999644,"SC10",8,"plx"
"2663","WellR03-C04H2B_day9",447,8.80413102118332,129.3848,5,47,0.300305283187567,"SC10",8,"plx"
"2664","WellR03-C04H2B_day0",8,3,-138.3394,-4,48,-4.19967234483636,"SC10",8,"plx"
"2665","WellR03-C04H2B_day1",22,4.4594316186373,-94.2383,-3,48,-2.74024072619907,"SC10",8,"plx"
"2666","WellR03-C04H2B_day2",38,5.24792751344359,-69.3866,-2,48,-1.95174483139278,"SC10",8,"plx"
"2667","WellR03-C04H2B_day3",134,7.06608919045777,-16.1116,-1,48,-0.133583154378592,"SC10",8,"plx"
"2668","WellR03-C04H2B_day4",147,7.19967234483636,0,0,48,0,"SC10",8,"plx"
"2669","WellR03-C04H2B_day5",164,7.35755200461808,29.8228,1,48,0.157879659781719,"SC10",8,"plx"
"2670","WellR03-C04H2B_day6",218,7.76818432477693,48.6431,2,48,0.568511979940562,"SC10",8,"plx"
"2671","WellR03-C04H2B_day7",304,8.24792751344359,78.8578,3,48,1.04825516860722,"SC10",8,"plx"
"2672","WellR03-C04H2B_day8",46,5.52356195605701,98.4842,4,48,-1.67611038877935,"SC10",8,"plx"
"2673","WellR03-C04H2B_day9",49,5.61470984411521,129.3848,5,48,-1.58496250072116,"SC10",8,"plx"
"2674","WellR03-C04H2B_day0",10,3.32192809488736,-138.3394,-4,49,-3.8972404255748,"SC10",8,"plx"
"2675","WellR03-C04H2B_day1",22,4.4594316186373,-94.2383,-3,49,-2.75973690182486,"SC10",8,"plx"
"2676","WellR03-C04H2B_day2",42,5.39231742277876,-69.3866,-2,49,-1.8268510976834,"SC10",8,"plx"
"2677","WellR03-C04H2B_day3",131,7.03342300153745,-16.1116,-1,49,-0.185745518924711,"SC10",8,"plx"
"2678","WellR03-C04H2B_day4",149,7.21916852046216,0,0,49,0,"SC10",8,"plx"
"2679","WellR03-C04H2B_day5",155,7.27612440527424,29.8228,1,49,0.0569558848120764,"SC10",8,"plx"
"2680","WellR03-C04H2B_day6",187,7.54689445988764,48.6431,2,49,0.327725939425475,"SC10",8,"plx"
"2681","WellR03-C04H2B_day7",239,7.90086680798075,78.8578,3,49,0.681698287518588,"SC10",8,"plx"
"2682","WellR03-C04H2B_day8",181,7.49984588708321,98.4842,4,49,0.280677366621044,"SC10",8,"plx"
"2683","WellR03-C04H2B_day9",201,7.65105169117893,129.3848,5,49,0.431883170716768,"SC10",8,"plx"
"2684","WellR03-C05H2B_day0",14,3.8073549220576,-138.3394,-4,50,-3.70043971814109,"SC10",8,"plx"
"2685","WellR03-C05H2B_day1",31,4.95419631038687,-94.2383,-3,50,-2.55359832981182,"SC10",8,"plx"
"2686","WellR03-C05H2B_day2",48,5.58496250072116,-69.3866,-2,50,-1.92283213947754,"SC10",8,"plx"
"2687","WellR03-C05H2B_day3",175,7.45121111183233,-16.1116,-1,50,-0.0565835283663674,"SC10",8,"plx"
"2688","WellR03-C05H2B_day4",182,7.5077946401987,0,0,50,0,"SC10",8,"plx"
"2689","WellR03-C05H2B_day5",210,7.71424551766612,29.8228,1,50,0.206450877467426,"SC10",8,"plx"
"2690","WellR03-C05H2B_day6",306,8.25738784269265,48.6431,2,50,0.749593202493955,"SC10",8,"plx"
"2691","WellR03-C05H2B_day7",452,8.82017896241519,78.8578,3,50,1.31238432221649,"SC10",8,"plx"
"2692","WellR03-C05H2B_day8",436,8.76818432477693,98.4842,4,50,1.26038968457823,"SC10",8,"plx"
"2693","WellR03-C05H2B_day9",504,8.97727992349992,129.3848,5,50,1.46948528330122,"SC10",8,"plx"
"2694","WellR03-C05H2B_day0",7,2.8073549220576,-138.3394,-4,51,-4.61890983264449,"SC10",8,"plx"
"2695","WellR03-C05H2B_day1",21,4.39231742277876,-94.2383,-3,51,-3.03394733192334,"SC10",8,"plx"
"2696","WellR03-C05H2B_day2",33,5.04439411935845,-69.3866,-2,51,-2.38187063534364,"SC10",8,"plx"
"2697","WellR03-C05H2B_day3",142,7.14974711950468,-16.1116,-1,51,-0.276517635197416,"SC10",8,"plx"
"2698","WellR03-C05H2B_day4",172,7.4262647547021,0,0,51,0,"SC10",8,"plx"
"2699","WellR03-C05H2B_day5",138,7.10852445677817,29.8228,1,51,-0.317740297923929,"SC10",8,"plx"
"2700","WellR03-C05H2B_day6",197,7.62205181945638,48.6431,2,51,0.195787064754279,"SC10",8,"plx"
"2701","WellR03-C05H2B_day7",249,7.96000193206808,78.8578,3,51,0.533737177365983,"SC10",8,"plx"
"2702","WellR03-C05H2B_day8",239,7.90086680798075,98.4842,4,51,0.474602053278651,"SC10",8,"plx"
"2703","WellR03-C05H2B_day9",272,8.08746284125034,129.3848,5,51,0.661198086548241,"SC10",8,"plx"
"2704","WellR03-C06H2B_day0",15,3.90689059560852,-138.3394,-4,52,-5.1725941882183,"SC10",8,"plx"
"2705","WellR03-C06H2B_day1",59,5.88264304936184,-94.2383,-3,52,-3.19684173446497,"SC10",8,"plx"
"2706","WellR03-C06H2B_day2",108,6.75488750216347,-69.3866,-2,52,-2.32459728166335,"SC10",8,"plx"
"2707","WellR03-C06H2B_day3",497,8.95710204156229,-16.1116,-1,52,-0.122382742264529,"SC10",8,"plx"
"2708","WellR03-C06H2B_day4",541,9.07948478382682,0,0,52,0,"SC10",8,"plx"
"2709","WellR03-C06H2B_day5",525,9.03617361255349,29.8228,1,52,-0.0433111712733307,"SC10",8,"plx"
"2710","WellR03-C06H2B_day6",696,9.44294349584873,48.6431,2,52,0.363458712021913,"SC10",8,"plx"
"2711","WellR03-C06H2B_day7",892,9.8008998999203,78.8578,3,52,0.721415116093489,"SC10",8,"plx"
"2712","WellR03-C06H2B_day8",839,9.71252700043982,98.4842,4,52,0.633042216613008,"SC10",8,"plx"
"2713","WellR03-C06H2B_day9",779,9.60547951806167,129.3848,5,52,0.525994734234853,"SC10",8,"plx"
"2714","WellR03-C06H2B_day0",34,5.08746284125034,-138.3394,-4,53,-4.63534468991921,"SC10",8,"plx"
"2715","WellR03-C06H2B_day1",122,6.93073733756289,-94.2383,-3,53,-2.79207019360666,"SC10",8,"plx"
"2716","WellR03-C06H2B_day2",205,7.67948009950545,-69.3866,-2,53,-2.0433274316641,"SC10",8,"plx"
"2717","WellR03-C06H2B_day3",805,9.65284497300198,-16.1116,-1,53,-0.0699625581675676,"SC10",8,"plx"
"2718","WellR03-C06H2B_day4",845,9.72280753116955,0,0,53,0,"SC10",8,"plx"
"2719","WellR03-C06H2B_day5",756,9.56224242422107,29.8228,1,53,-0.160565106948475,"SC10",8,"plx"
"2720","WellR03-C06H2B_day6",919,9.84392105128904,48.6431,2,53,0.121113520119488,"SC10",8,"plx"
"2721","WellR03-C06H2B_day7",1138,10.1522848423066,78.8578,3,53,0.429477311137035,"SC10",8,"plx"
"2722","WellR03-C06H2B_day8",1170,10.1922928144708,98.4842,4,53,0.46948528330122,"SC10",8,"plx"
"2723","WellR03-C06H2B_day9",1098,10.1006623390052,129.3848,5,53,0.377854807835652,"SC10",8,"plx"
"2724","WellR03-C07H2B_day0",12,3.58496250072116,-138.3394,-4,54,-4.9962380812038,"SC10",8,"plx"
"2725","WellR03-C07H2B_day1",40,5.32192809488736,-94.2383,-3,54,-3.25927248703759,"SC10",8,"plx"
"2726","WellR03-C07H2B_day2",83,6.37503943134692,-69.3866,-2,54,-2.20616115057803,"SC10",8,"plx"
"2727","WellR03-C07H2B_day3",339,8.40514146313634,-16.1116,-1,54,-0.176059118788613,"SC10",8,"plx"
"2728","WellR03-C07H2B_day4",383,8.58120058192496,0,0,54,0,"SC10",8,"plx"
"2729","WellR03-C07H2B_day5",414,8.69348695749933,29.8228,1,54,0.112286375574369,"SC10",8,"plx"
"2730","WellR03-C07H2B_day6",543,9.08480838780436,48.6431,2,54,0.503607805879405,"SC10",8,"plx"
"2731","WellR03-C07H2B_day7",711,9.47370574961942,78.8578,3,54,0.892505167694459,"SC10",8,"plx"
"2732","WellR03-C07H2B_day8",752,9.55458885167764,98.4842,4,54,0.973388269752681,"SC10",8,"plx"
"2733","WellR03-C07H2B_day9",764,9.57742882803575,129.3848,5,54,0.996228246110793,"SC10",8,"plx"
